Key;HostName;HostTypeID;ActiveUser;OS;OSArchitecture;BiosSerial;SystemManufacturer;LastBootUpTime;SystemProductName;BuildNumber;ONC;Status;Kommentar;LetzteAenderung;isNew
PC-CORP-294__6F1ACC7;PC-CORP-294;Arbeitsstation;COMPANY\user227;Microsoft Windows 10 Enterprise;64-Bit;6F1ACC7;Dell Inc.;21.04.2026 12:12:34;Latitude 5440;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[3418,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-295__0F0507F;PC-CORP-295;Arbeitsstation;COMPANY\user228;Microsoft Windows 10 Enterprise;64-Bit;0F0507F;Acer;24.06.2024 14:57:38;TravelMate P278-M;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3419,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-296__3020BC3;PC-CORP-296;Arbeitsstation;COMPANY\user229;Microsoft Windows 10 Enterprise;64-Bit;3020BC3;Dell Inc.;07.04.2026 09:09:14;OptiPlex 7070;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[3446,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-297__9864207;PC-CORP-297;Arbeitsstation;COMPANY\user230;Microsoft Windows 11 Enterprise;64-Bit;9864207;Dell Inc.;13.04.2026 12:53:28;Latitude 5440;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3583,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-298__884F368;PC-CORP-298;Arbeitsstation;COMPANY\user231;Microsoft Windows 11 Enterprise;64-Bit;884F368;Acer;21.04.2026 11:48:35;Aspire A317-51;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3716,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-299__A545311;PC-CORP-299;Arbeitsstation;COMPANY\user232;Microsoft Windows 10 Enterprise;64-Bit;A545311;Acer;21.08.2024 10:13:47;TravelMate P278-M;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3919,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-300__FFA8126;PC-CORP-300;Arbeitsstation;COMPANY\user233;Microsoft Windows 10 Enterprise;64-Bit;FFA8126;Acer;21.08.2024 10:20:35;TravelMate P278-M;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3920,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-301__FE26B46;PC-CORP-301;Arbeitsstation;COMPANY\user234;Microsoft Windows 11 Enterprise;64-Bit;FE26B46;Dell Inc.;09.04.2026 12:52:03;Latitude 5440;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3923,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-302__FFEC749;PC-CORP-302;Arbeitsstation;COMPANY\user235;Microsoft Windows 10 Enterprise;64-Bit;FFEC749;Acer;06.09.2024 10:21:48;TravelMate P278-M;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3925,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-303__B4F284E;PC-CORP-303;Arbeitsstation;COMPANY\user236;Microsoft Windows 10 Enterprise;64-Bit;B4F284E;Dell Inc.;16.04.2026 12:08:17;Latitude 7450;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[3926,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-304__173F44B;PC-CORP-304;Arbeitsstation;COMPANY\user237;Microsoft Windows 11 Enterprise;64-Bit;173F44B;Dell Inc.;14.04.2026 08:56:35;Latitude 7640;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3928,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-305__71C5454;PC-CORP-305;Arbeitsstation;COMPANY\user238;Microsoft Windows 10 Enterprise;64-Bit;71C5454;Dell Inc.;14.04.2026 08:34:51;Latitude 7650;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[3929,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-306__9CCBEC4;PC-CORP-306;Arbeitsstation;COMPANY\user239;Microsoft Windows 11 Enterprise;64-Bit;9CCBEC4;Dell Inc.;06.05.2026 12:21:20;Latitude 7650;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[3930,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-307__DE36060;PC-CORP-307;Arbeitsstation;COMPANY\user240;Microsoft Windows 10 Enterprise;64-Bit;DE36060;Dell Inc.;13.01.2026 07:35:52;Latitude 7650;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[3931,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-308__63206E2;PC-CORP-308;Arbeitsstation;COMPANY\user241;Microsoft Windows 11 Enterprise;64-Bit;63206E2;Dell Inc.;12.05.2026 07:00:32;Latitude 7650;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[3932,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-309__F8FF60C;PC-CORP-309;Arbeitsstation;COMPANY\user242;Microsoft Windows 11 Enterprise;64-Bit;F8FF60C;Dell Inc.;24.04.2026 10:46:51;Latitude 7650;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3933,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-310__A99B4EF;PC-CORP-310;Arbeitsstation;COMPANY\user243;Microsoft Windows 10 Enterprise;64-Bit;A99B4EF;Dell Inc.;17.12.2024 09:57:37;Latitude 7650;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3934,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-311__58545C3;PC-CORP-311;Arbeitsstation;COMPANY\user244;Microsoft Windows 11 Enterprise;64-Bit;58545C3;Dell Inc.;09.04.2026 12:50:39;Latitude 7650;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3936,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-312__7894CD8;PC-CORP-312;Arbeitsstation;COMPANY\user245;Microsoft Windows 10 Enterprise;64-Bit;7894CD8;Dell Inc.;17.04.2026 06:51:37;Latitude 7650;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[3937,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-313__E614F86;PC-CORP-313;Arbeitsstation;COMPANY\user246;Microsoft Windows 11 Enterprise;64-Bit;E614F86;Dell Inc.;12.05.2026 13:16:10;Latitude 7650;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[3939,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-314__092CE21;PC-CORP-314;Arbeitsstation;COMPANY\user247;Microsoft Windows 11 Enterprise;64-Bit;092CE21;Dell Inc.;09.04.2026 12:49:57;Latitude 7650;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3940,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-315__8A6365D;PC-CORP-315;Arbeitsstation;COMPANY\user248;Microsoft Windows 11 Enterprise;64-Bit;8A6365D;Dell Inc.;05.05.2026 13:30:26;Latitude 7650;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[3941,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-316__947D420;PC-CORP-316;Arbeitsstation;COMPANY\user249;Microsoft Windows 11 Enterprise;64-Bit;947D420;Dell Inc.;13.04.2026 12:53:59;Latitude 7650;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3942,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-317__385C819;PC-CORP-317;Arbeitsstation;COMPANY\user250;Microsoft Windows 10 Enterprise;64-Bit;385C819;Dell Inc.;07.02.2025 08:32:40;Latitude 7650;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3943,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-318__9110061;PC-CORP-318;Arbeitsstation;COMPANY\user251;Microsoft Windows 11 Enterprise;64-Bit;9110061;Dell Inc.;21.04.2026 06:36:27;Latitude 7650;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3944,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-319__B73C6C7;PC-CORP-319;Arbeitsstation;COMPANY\user252;Microsoft Windows 10 Enterprise;64-Bit;B73C6C7;Dell Inc.;19.12.2024 16:01:19;Latitude 7650;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3945,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-320__7B1B9CC;PC-CORP-320;Arbeitsstation;COMPANY\user253;Microsoft Windows 10 Enterprise;64-Bit;7B1B9CC;Dell Inc.;19.12.2024 07:49:43;Latitude 7650;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3946,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-321__BE137E6;PC-CORP-321;Arbeitsstation;COMPANY\user254;Microsoft Windows 10 Enterprise;64-Bit;BE137E6;Dell Inc.;19.12.2024 13:48:04;Latitude 7650;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3947,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-322__7B92F58;PC-CORP-322;Arbeitsstation;COMPANY\user255;Microsoft Windows 10 Enterprise;64-Bit;7B92F58;Dell Inc.;19.12.2024 04:15:51;Latitude 7650;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3948,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-323__678A2DF;PC-CORP-323;Arbeitsstation;COMPANY\user256;Microsoft Windows 10 Enterprise;64-Bit;678A2DF;Dell Inc.;09.01.2025 09:51:27;Latitude 7650;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3949,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-324__AAC9E2C;PC-CORP-324;Arbeitsstation;COMPANY\user257;Microsoft Windows 11 Enterprise;64-Bit;AAC9E2C;Dell Inc.;14.04.2026 07:03:18;Latitude 7450;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3951,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-325__329E57D;PC-CORP-325;Arbeitsstation;COMPANY\user258;Microsoft Windows 10 Enterprise;64-Bit;329E57D;Dell Inc.;18.12.2025 07:21:23;Latitude 7650;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[3953,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-326__7CEE14E;PC-CORP-326;Arbeitsstation;COMPANY\user259;Microsoft Windows 11 Enterprise;64-Bit;7CEE14E;Dell Inc.;23.04.2026 14:57:32;Latitude 7640;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[3957,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-327__EE9D900;PC-CORP-327;Arbeitsstation;COMPANY\user260;Microsoft Windows 11 Enterprise;64-Bit;EE9D900;Dell Inc.;08.05.2026 12:17:01;Latitude 7650;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[3958,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-328__A46E44B;PC-CORP-328;Arbeitsstation;COMPANY\user261;Microsoft Windows 10 Enterprise;64-Bit;A46E44B;Acer;03.01.2025 07:33:25;TravelMate P278-M;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[3959,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-329__29B7370;PC-CORP-329;Arbeitsstation;COMPANY\user006;Microsoft Windows 11 Enterprise;64-Bit;29B7370;Dell Inc.;11.03.2026 11:04:09;Latitude 7640;26100.7623;[1,1]\[1,2]\[2,4]\[2,5]\[3966,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-330__733160B;PC-CORP-330;Arbeitsstation;COMPANY\user262;Microsoft Windows 10 Enterprise;64-Bit;733160B;Acer;10.10.2025 08:59:10;TravelMate P278-M;19045.6332;[1,1]\[1,2]\[2,4]\[2,5]\[4084,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-331__0105F3B;PC-CORP-331;Arbeitsstation;;Microsoft Windows 11 Enterprise;64-Bit;0105F3B;VMware, Inc.;18.03.2026 12:28:18;VMware20,1;26200.8037;[1,1]\[1,2]\[2,4]\[2,5]\[4245,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-332__98F82F3;PC-CORP-332;Arbeitsstation;COMPANY\user263;Microsoft Windows 11 Enterprise;64-Bit;98F82F3;Dell Inc.;22.04.2026 08:09:17;OptiPlex 3060;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[4335,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-333__360D2B7;PC-CORP-333;Arbeitsstation;;Microsoft Windows 10 Enterprise;64-Bit;360D2B7;Microsoft Corporation;10.03.2026 14:36:15;Surface Book 2;19045.3930;[1,1]\[1,2]\[2,4]\[2,5]\[4372,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-334__955ADCC;PC-CORP-334;Arbeitsstation;COMPANY\user264;Microsoft Windows 10 Enterprise;64-Bit;955ADCC;Acer;10.04.2025 08:49:33;TravelMate P278-M;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[4383,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-335__46AC89B;PC-CORP-335;Arbeitsstation;COMPANY\user192;Microsoft Windows 10 Enterprise;64-Bit;46AC89B;Acer;03.09.2025 11:58:35;TravelMate P278-M;19045.5965;[1,1]\[1,2]\[2,4]\[2,5]\[4537,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-336__152CB13;PC-CORP-336;Arbeitsstation;COMPANY\user265;Microsoft Windows 11 Enterprise;64-Bit;152CB13;Dell Inc.;11.05.2026 07:38:28;OptiPlex 3080;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[4754,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-337__0E58962;PC-CORP-337;Arbeitsstation;COMPANY\user266;Microsoft Windows 11 Enterprise;64-Bit;0E58962;Dell Inc.;21.04.2026 07:16:46;OptiPlex 3000;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5020,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-338__86795AA;PC-CORP-338;Arbeitsstation;COMPANY\user267;Microsoft Windows 10 Enterprise;64-Bit;86795AA;Dell Inc.;21.04.2026 07:16:41;OptiPlex 7000;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[5021,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-339__90D2903;PC-CORP-339;Arbeitsstation;COMPANY\user268;Microsoft Windows 10 Enterprise;64-Bit;90D2903;Acer;25.03.2026 13:41:24;TravelMate P278-M;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[5173,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-340__94D017D;PC-CORP-340;Arbeitsstation;COMPANY\user269;Microsoft Windows 10 Enterprise;64-Bit;94D017D;Acer;10.04.2026 07:11:54;TravelMate P278-M;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[5304,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-341__93E3792;PC-CORP-341;Arbeitsstation;COMPANY\user270;Microsoft Windows 10 Enterprise;64-Bit;93E3792;Acer;13.05.2025 13:12:57;Aspire A317-52;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[5305,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-342__293F849;PC-CORP-342;Arbeitsstation;COMPANY\user173;Microsoft Windows 11 Enterprise;64-Bit;293F849;Dell Inc.;15.05.2026 07:07:03;Latitude 7450;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5306,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-343__12CBF7F;PC-CORP-343;Arbeitsstation;COMPANY\user023;Microsoft Windows 11 Enterprise;64-Bit;12CBF7F;VMware, Inc.;05.05.2026 12:38:17;VMware20,1;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5309,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-344__CA9BA6D;PC-CORP-344;Arbeitsstation;;Microsoft Windows 11 Enterprise;64-Bit;CA9BA6D;Dell Inc.;17.04.2026 12:26:42;OptiPlex 3000;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5317,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-345__C0267C7;PC-CORP-345;Arbeitsstation;COMPANY\user271;Microsoft Windows 11 Enterprise;64-Bit;C0267C7;Acer;07.05.2026 11:46:35;Aspire A317-52;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5318,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-346__54ECD15;PC-CORP-346;Arbeitsstation;COMPANY\user272;Microsoft Windows 11 Enterprise;64-Bit;54ECD15;Dell Inc.;09.04.2026 12:31:37;OptiPlex 3080;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5319,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-347__54F01A8;PC-CORP-347;Arbeitsstation;COMPANY\user273;Microsoft Windows 11 Enterprise;64-Bit;54F01A8;Dell Inc.;13.04.2026 12:40:59;OptiPlex 3080;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5350,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-348__8116E83;PC-CORP-348;Arbeitsstation;COMPANY\user274;Microsoft Windows 10 Enterprise;64-Bit;8116E83;Dell Inc.;17.04.2026 08:48:43;OptiPlex 3080;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[5449,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-349__69AD563;PC-CORP-349;Arbeitsstation;COMPANY\user159;Microsoft Windows 10 Enterprise;64-Bit;69AD563;Acer;04.09.2025 08:48:31;TravelMate P278-M;19045.5608;[1,1]\[1,2]\[2,4]\[2,5]\[5466,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-350__1C538FD;PC-CORP-350;Arbeitsstation;COMPANY\user177;Microsoft Windows 10 Enterprise;64-Bit;1C538FD;Acer;24.07.2025 08:10:14;TravelMate P278-M;19045.5131;[1,1]\[1,2]\[2,4]\[2,5]\[5467,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-351__A042618;PC-CORP-351;Arbeitsstation;COMPANY\user275;Microsoft Windows 11 Enterprise;64-Bit;A042618;Dell Inc.;13.04.2026 12:28:43;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5473,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-352__528BB4E;PC-CORP-352;Arbeitsstation;COMPANY\user276;Microsoft Windows 11 Enterprise;64-Bit;528BB4E;Dell Inc.;06.05.2026 07:12:05;OptiPlex 3000;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5487,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-353__83B6BAF;PC-CORP-353;Arbeitsstation;COMPANY\user175;Microsoft Windows 11 Enterprise;64-Bit;83B6BAF;Dell Inc.;07.05.2026 12:33:25;Dell Pro Micro QCM1250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5522,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-354__0568BC5;PC-CORP-354;Arbeitsstation;COMPANY\user277;Microsoft Windows 11 Enterprise;64-Bit;0568BC5;Dell Inc.;08.09.2025 13:51:11;Dell Pro Micro QCM1250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5528,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-355__ACB99A5;PC-CORP-355;Arbeitsstation;COMPANY\user278;Microsoft Windows 10 Enterprise;64-Bit;ACB99A5;Acer;18.11.2025 07:06:11;TravelMate P278-M;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[5536,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-356__BF866AF;PC-CORP-356;Arbeitsstation;COMPANY\user279;Microsoft Windows 11 Enterprise;64-Bit;BF866AF;Dell Inc.;05.05.2026 15:13:58;Dell Pro Micro QCM1250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5538,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-357__8757EC2;PC-CORP-357;Arbeitsstation;COMPANY\user280;Microsoft Windows 11 Enterprise;64-Bit;8757EC2;Dell Inc.;09.09.2025 12:19:06;Dell Pro Micro QCM1250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5539,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-358__8C88A39;PC-CORP-358;Arbeitsstation;COMPANY\user179;Microsoft Windows 11 Enterprise;64-Bit;8C88A39;Dell Inc.;13.04.2026 12:30:56;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5540,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-359__BC3D63E;PC-CORP-359;Arbeitsstation;COMPANY\user281;Microsoft Windows 11 Enterprise;64-Bit;BC3D63E;Dell Inc.;06.05.2026 12:34:02;Dell Pro Micro QCM1250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5547,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-360__ECEF6CF;PC-CORP-360;Arbeitsstation;COMPANY\user203;Microsoft Windows 11 Enterprise;64-Bit;ECEF6CF;Dell Inc.;21.04.2026 07:21:26;Dell Pro Micro QCM1250;26200.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5592,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-361__67A9751;PC-CORP-361;Arbeitsstation;COMPANY\user282;Microsoft Windows 11 Enterprise;64-Bit;67A9751;Dell Inc.;23.04.2026 07:24:35;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5603,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-362__2121A39;PC-CORP-362;Arbeitsstation;COMPANY\user032;Microsoft Windows 11 Enterprise;64-Bit;2121A39;Dell Inc.;05.05.2026 12:25:25;Dell Pro Micro QCM1250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5605,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-363__3478F45;PC-CORP-363;Arbeitsstation;COMPANY\user283;Microsoft Windows 11 Enterprise;64-Bit;3478F45;Dell Inc.;07.05.2026 07:07:36;Dell Pro Micro QCM1250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5606,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-364__5039B3F;PC-CORP-364;Arbeitsstation;COMPANY\user284;Microsoft Windows 11 Enterprise;64-Bit;5039B3F;Dell Inc.;07.10.2025 07:22:55;Dell Pro Micro QCM1250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5607,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-365__B6EA137;PC-CORP-365;Arbeitsstation;COMPANY\user285;Microsoft Windows 11 Enterprise;64-Bit;B6EA137;Dell Inc.;17.09.2025 09:12:19;Dell Pro Micro QCM1250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5620,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
